	Time [s]	Theta 2 (Top Pendulum) (Relative Rotation X) [°]	
963	0.36997	-1.2823	
964	0.37024	-1.2872	
965	0.37054	-1.2928	
966	0.37087	-1.2987	
967	0.37122	-1.305	
968	0.37158	-1.3116	
969	0.37194	-1.3182	
970	0.37231	-1.3249	
971	0.37269	-1.3317	
972	0.37306	-1.3384	
973	0.37325	-1.3418	
974	0.37347	-1.3458	
975	0.37373	-1.3505	
976	0.37401	-1.3556	
977	0.37432	-1.3611	
978	0.37464	-1.3669	
979	0.37498	-1.373	
980	0.37533	-1.3792	
981	0.37569	-1.3856	
982	0.37606	-1.3923	
983	0.37645	-1.3991	
984	0.37685	-1.4062	
985	0.37726	-1.4136	
986	0.37771	-1.4214	
987	0.3782	-1.43	
988	0.37879	-1.4402	
989	0.37942	-1.4511	
990	0.37973	-1.4566	
991	0.38009	-1.4626	
992	0.38046	-1.4689	
993	0.38084	-1.4755	
994	0.38123	-1.4821	
995	0.38162	-1.4887	
996	0.38182	-1.4919	
997	0.38205	-1.4959	
998	0.38232	-1.5003	
999	0.38261	-1.505	
1000	0.38291	-1.5101	
1001	0.38323	-1.5153	
1002	0.38356	-1.5207	
1003	0.3839	-1.5262	
1004	0.38424	-1.5317	
1005	0.38459	-1.5372	
1006	0.38494	-1.5427	
1007	0.38529	-1.5483	
1008	0.38564	-1.5537	
1009	0.38599	-1.5592	
1010	0.38634	-1.5647	
1011	0.3867	-1.5701	
1012	0.38706	-1.5755	
1013	0.38741	-1.5808	
1014	0.38778	-1.5862	
1015	0.38814	-1.5915	
1016	0.38851	-1.5968	
1017	0.38888	-1.6021	
1018	0.38926	-1.6074	
1019	0.38964	-1.6127	
1020	0.39003	-1.6181	
1021	0.39042	-1.6234	
1022	0.39082	-1.6289	
1023	0.39124	-1.6343	
1024	0.39166	-1.6399	
1025	0.3921	-1.6456	
1026	0.39256	-1.6514	
1027	0.39304	-1.6574	
1028	0.39354	-1.6637	
1029	0.39409	-1.6705	
1030	0.39468	-1.6779	
1031	0.39538	-1.6866	
1032	0.39617	-1.6966	
1033	0.39657	-1.7017	
1034	0.397	-1.7074	
1035	0.39746	-1.7135	
1036	0.39792	-1.7199	
1037	0.39838	-1.7266	
1038	0.39862	-1.73	
1039	0.39889	-1.734	
1040	0.39919	-1.7387	
1041	0.39952	-1.7438	
1042	0.39987	-1.7494	
1043	0.40023	-1.7553	
1044	0.4006	-1.7614	
1045	0.40097	-1.7679	
1046	0.40134	-1.7745	
1047	0.40171	-1.7812	
1048	0.4019	-1.7847	
1049	0.40212	-1.7889	
1050	0.40238	-1.7938	
1051	0.40267	-1.7992	
1052	0.40297	-1.8052	
1053	0.40329	-1.8115	
1054	0.40363	-1.8183	
1055	0.40398	-1.8253	
1056	0.40434	-1.8327	
1057	0.40472	-1.8403	
1058	0.4051	-1.8483	
1059	0.40551	-1.8566	
1060	0.40593	-1.8654	
1061	0.40639	-1.8748	
1062	0.40689	-1.8851	
1063	0.40754	-1.8983	
1064	0.40787	-1.905	
1065	0.40824	-1.9124	
1066	0.40864	-1.9202	
1067	0.40905	-1.9281	
1068	0.40946	-1.936	
1069	0.40967	-1.9398	
1070	0.40992	-1.9444	
1071	0.41019	-1.9495	
1072	0.41049	-1.9549	
1073	0.41081	-1.9605	
1074	0.41114	-1.9663	
1075	0.41148	-1.9721	
1076	0.41183	-1.9778	
1077	0.41218	-1.9835	
1078	0.41253	-1.989	
1079	0.41288	-1.9944	
1080	0.41324	-1.9997	
1081	0.41359	-2.0049	
1082	0.41394	-2.0099	
1083	0.4143	-2.0147	
1084	0.41465	-2.0194	
1085	0.41501	-2.0239	
1086	0.41537	-2.0282	
1087	0.41573	-2.0325	
1088	0.41609	-2.0365	
1089	0.41645	-2.0404	
1090	0.41681	-2.0442	
1091	0.41718	-2.0479	
1092	0.41756	-2.0514	
1093	0.41793	-2.0547	
1094	0.41832	-2.058	
1095	0.41871	-2.0611	
1096	0.4191	-2.0641	
1097	0.41951	-2.0671	
1098	0.41993	-2.0699	
1099	0.42036	-2.0726	
1100	0.4208	-2.0754	
1101	0.42126	-2.0781	
1102	0.42175	-2.0808	
1103	0.42227	-2.0837	
1104	0.42282	-2.0867	
1105	0.42344	-2.0902	
1106	0.42419	-2.0947	
1107	0.425	-2.1	
1108	0.4254	-2.103	
1109	0.42584	-2.1064	
1110	0.42629	-2.1102	
1111	0.42674	-2.1145	
1112	0.42697	-2.1167	
1113	0.42724	-2.1196	
1114	0.42755	-2.1229	
1115	0.42788	-2.1268	
1116	0.42823	-2.1311	
1117	0.42859	-2.1358	
1118	0.42896	-2.1409	
1119	0.42933	-2.1464	
1120	0.42971	-2.1522	
1121	0.43008	-2.1583	
1122	0.43027	-2.1614	
1123	0.4305	-2.1653	
1124	0.43075	-2.1698	
1125	0.43104	-2.175	
1126	0.43135	-2.1806	
1127	0.43167	-2.1867	
1128	0.432	-2.1933	
1129	0.43235	-2.2001	
1130	0.43271	-2.2074	
1131	0.43308	-2.215	
1132	0.43346	-2.2229	
1133	0.43386	-2.2312	
1134	0.43427	-2.2398	
1135	0.43471	-2.2491	
1136	0.43519	-2.259	
1137	0.43573	-2.2704	
1138	0.43636	-2.2833	
1139	0.43668	-2.2896	
1140	0.43703	-2.2966	
1141	0.43741	-2.3039	
1142	0.4378	-2.3113	
1143	0.43819	-2.3187	
1144	0.43859	-2.3258	
1145	0.43879	-2.3293	
1146	0.43903	-2.3334	
1147	0.43929	-2.3379	
1148	0.43959	-2.3427	
1149	0.43989	-2.3477	
1150	0.44022	-2.3527	
1151	0.44055	-2.3576	
1152	0.44089	-2.3625	
1153	0.44123	-2.3672	
1154	0.44158	-2.3718	
1155	0.44193	-2.3762	
1156	0.44228	-2.3804	
1157	0.44263	-2.3844	
1158	0.44298	-2.3882	
1159	0.44333	-2.3918	
1160	0.44369	-2.3951	
1161	0.44405	-2.3983	
1162	0.4444	-2.4012	
1163	0.44476	-2.4039	
1164	0.44513	-2.4063	
1165	0.44549	-2.4086	
1166	0.44586	-2.4106	
1167	0.44624	-2.4125	
1168	0.44662	-2.4141	
1169	0.447	-2.4155	
1170	0.4474	-2.4167	
1171	0.4478	-2.4177	
1172	0.44821	-2.4185	
1173	0.44863	-2.4192	
1174	0.44906	-2.4196	
1175	0.44951	-2.4199	
1176	0.44998	-2.4201	
1177	0.45047	-2.4202	
1178	0.451	-2.4202	
1179	0.45158	-2.4203	
1180	0.45223	-2.4205	
1181	0.45301	-2.4213	
1182	0.45383	-2.4228	
1183	0.45424	-2.424	
1184	0.45467	-2.4256	
1185	0.45512	-2.4276	
1186	0.45557	-2.4301	
1187	0.45579	-2.4315	
1188	0.45606	-2.4334	
1189	0.45636	-2.4357	
1190	0.45668	-2.4384	
1191	0.45703	-2.4416	
1192	0.45738	-2.4452	
1193	0.45775	-2.4492	
1194	0.45811	-2.4536	
1195	0.45848	-2.4584	
1196	0.45886	-2.4635	
1197	0.45923	-2.4689	
1198	0.45941	-2.4717	
1199	0.45964	-2.4752	
1200	0.4599	-2.4793	
1201	0.46018	-2.484	
1202	0.46049	-2.4892	
1203	0.46082	-2.4948	
1204	0.46116	-2.5009	
1205	0.46151	-2.5073	
1206	0.46188	-2.5142	
1207	0.46227	-2.5214	
1208	0.46267	-2.529	
1209	0.4631	-2.537	
1210	0.46355	-2.5456	
1211	0.46406	-2.5552	
1212	0.46473	-2.5676	
1213	0.46507	-2.5737	
1214	0.46545	-2.5803	
1215	0.46584	-2.5872	
1216	0.46625	-2.5941	
1217	0.46666	-2.6008	
1218	0.46687	-2.6041	
1219	0.46711	-2.6079	
1220	0.46739	-2.6121	
1221	0.46769	-2.6165	
1222	0.46801	-2.621	
1223	0.46834	-2.6255	
1224	0.46868	-2.63	
1225	0.46902	-2.6343	
1226	0.46937	-2.6385	
1227	0.46972	-2.6424	
1228	0.47007	-2.6462	
1229	0.47043	-2.6497	
1230	0.47078	-2.653	
1231	0.47113	-2.6561	
1232	0.47149	-2.6589	
1233	0.47184	-2.6615	
1234	0.4722	-2.6638	
1235	0.47256	-2.666	
1236	0.47292	-2.6678	
1237	0.47328	-2.6695	
1238	0.47364	-2.6709	
1239	0.47401	-2.6721	
1240	0.47438	-2.673	
1241	0.47475	-2.6737	
1242	0.47513	-2.6742	
1243	0.47551	-2.6744	
1244	0.47591	-2.6744	
1245	0.47631	-2.6742	
1246	0.47671	-2.6737	
1247	0.47713	-2.673	
1248	0.47757	-2.6721	
1249	0.47801	-2.671	
1250	0.47848	-2.6697	
1251	0.47897	-2.6683	
1252	0.4795	-2.6666	
1253	0.48006	-2.6649	
1254	0.4807	-2.6631	
1255	0.48148	-2.6613	
1256	0.4823	-2.6601	
1257	0.48271	-2.6599	
1258	0.48314	-2.66	
1259	0.48359	-2.6605	
1260	0.48405	-2.6615	
1261	0.48427	-2.6621	
1262	0.48454	-2.6631	
1263	0.48484	-2.6643	
1264	0.48517	-2.6659	
1265	0.48552	-2.6679	
1266	0.48587	-2.6702	
1267	0.48624	-2.6729	
1268	0.48661	-2.676	
1269	0.48698	-2.6794	
1270	0.48736	-2.6831	
1271	0.48754	-2.6851	
1272	0.48777	-2.6876	
1273	0.48803	-2.6906	
1274	0.48831	-2.694	
1275	0.48862	-2.6978	
1276	0.48894	-2.7019	
1277	0.48928	-2.7065	
1278	0.48963	-2.7113	
1279	0.48999	-2.7164	
1280	0.49036	-2.7218	
1281	0.49075	-2.7275	
1282	0.49115	-2.7335	
1283	0.49157	-2.7398	
1284	0.49202	-2.7465	
1285	0.49252	-2.7539	
1286	0.49314	-2.7629	
1287	0.49379	-2.7721	
1288	0.49411	-2.7766	
1289	0.49447	-2.7813	
1290	0.49484	-2.7862	
1291	0.49523	-2.791	
1292	0.49562	-2.7957	
1293	0.49601	-2.8002	
1294	0.4962	-2.8024	
1295	0.49643	-2.805	
1296	0.4967	-2.8077	
1297	0.49698	-2.8107	
1298	0.49729	-2.8136	
1299	0.49761	-2.8166	
1300	0.49794	-2.8195	
1301	0.49827	-2.8223	
1302	0.49861	-2.8249	
1303	0.49896	-2.8274	
1304	0.49931	-2.8297	
1305	0.49966	-2.8319	
1306	0.50001	-2.8338	
1307	0.50036	-2.8356	
1308	0.50071	-2.8372	
1309	0.50107	-2.8386	
1310	0.50143	-2.8398	
1311	0.50179	-2.8408	
1312	0.50215	-2.8416	
1313	0.50252	-2.8422	
1314	0.50289	-2.8426	
1315	0.50326	-2.8428	
1316	0.50364	-2.8428	
1317	0.50402	-2.8426	
1318	0.50441	-2.8422	
1319	0.50481	-2.8416	
1320	0.50522	-2.8408	
1321	0.50564	-2.8399	
1322	0.50607	-2.8387	
1323	0.50652	-2.8373	
1324	0.50698	-2.8358	
1325	0.50747	-2.8341	
1326	0.50799	-2.8322	
1327	0.50855	-2.8301	
1328	0.50918	-2.8279	
1329	0.50994	-2.8255	
1330	0.51075	-2.8235	
1331	0.51116	-2.8228	
1332	0.5116	-2.8222	
1333	0.51205	-2.822	
1334	0.5125	-2.8221	
1335	0.51273	-2.8223	
1336	0.513	-2.8226	
1337	0.51331	-2.8231	
1338	0.51364	-2.8239	
1339	0.51399	-2.8249	
1340	0.51435	-2.8263	
1341	0.51472	-2.8279	
1342	0.51509	-2.8298	
1343	0.51546	-2.8319	
1344	0.51584	-2.8343	
1345	0.51602	-2.8355	
1346	0.51625	-2.8372	
1347	0.51651	-2.8391	
1348	0.51679	-2.8413	
1349	0.5171	-2.8438	
1350	0.51742	-2.8466	
1351	0.51776	-2.8496	
1352	0.51811	-2.8528	
1353	0.51847	-2.8563	
1354	0.51884	-2.8599	
1355	0.51923	-2.8637	
1356	0.51963	-2.8676	
1357	0.52005	-2.8718	
1358	0.52049	-2.8763	
1359	0.52098	-2.8811	
1360	0.52156	-2.8867	
1361	0.52219	-2.8926	
1362	0.5225	-2.8955	
1363	0.52285	-2.8987	
1364	0.52323	-2.9019	
1365	0.52361	-2.9052	
1366	0.524	-2.9084	
1367	0.5244	-2.9114	
1368	0.52459	-2.9129	
1369	0.52483	-2.9146	
1370	0.52509	-2.9165	
1371	0.52538	-2.9185	
1372	0.52569	-2.9206	
1373	0.52601	-2.9226	
1374	0.52634	-2.9246	
1375	0.52668	-2.9265	
1376	0.52703	-2.9284	
1377	0.52737	-2.9301	
1378	0.52772	-2.9318	
1379	0.52807	-2.9333	
1380	0.52842	-2.9348	
1381	0.52878	-2.9361	
1382	0.52913	-2.9373	
1383	0.52949	-2.9384	
1384	0.52985	-2.9394	
1385	0.53021	-2.9403	
1386	0.53057	-2.941	
1387	0.53093	-2.9417	
1388	0.5313	-2.9422	
1389	0.53167	-2.9426	
1390	0.53205	-2.9429	
1391	0.53243	-2.9431	
1392	0.53282	-2.9432	
1393	0.53322	-2.9432	
1394	0.53362	-2.9431	
1395	0.53404	-2.9428	
1396	0.53446	-2.9425	
1397	0.5349	-2.942	
1398	0.53536	-2.9415	
1399	0.53584	-2.9408	
1400	0.53635	-2.94	
1401	0.5369	-2.9392	
1402	0.5375	-2.9382	
1403	0.5382	-2.9372	
1404	0.53899	-2.9362	
1405	0.53939	-2.9358	
1406	0.53982	-2.9355	
1407	0.54028	-2.9354	
1408	0.54074	-2.9354	
1409	0.54121	-2.9356	
1410	0.54144	-2.9358	
1411	0.54172	-2.9361	
1412	0.54202	-2.9365	
1413	0.54235	-2.9371	
1414	0.5427	-2.9378	
1415	0.54306	-2.9387	
1416	0.54343	-2.9397	
1417	0.5438	-2.9409	
1418	0.54417	-2.9422	
1419	0.54454	-2.9436	
1420	0.54473	-2.9443	
1421	0.54496	-2.9453	
1422	0.54521	-2.9464	
1423	0.5455	-2.9477	
1424	0.54581	-2.9491	
1425	0.54613	-2.9507	
1426	0.54647	-2.9524	
1427	0.54682	-2.9542	
1428	0.54718	-2.956	
1429	0.54756	-2.958	
1430	0.54795	-2.96	
1431	0.54836	-2.9621	
1432	0.54878	-2.9643	
1433	0.54924	-2.9666	
1434	0.54976	-2.9692	
1435	0.55043	-2.9725	
1436	0.55076	-2.9741	
1437	0.55114	-2.9758	
1438	0.55154	-2.9776	
1439	0.55195	-2.9794	
1440	0.55236	-2.9812	
1441	0.55256	-2.9821	
1442	0.55281	-2.9831	
1443	0.55309	-2.9843	
1444	0.55339	-2.9855	
1445	0.5537	-2.9868	
1446	0.55404	-2.9881	
1447	0.55438	-2.9894	
1448	0.55472	-2.9907	
1449	0.55507	-2.992	
1450	0.55542	-2.9933	
1451	0.55578	-2.9946	
1452	0.55613	-2.9959	
1453	0.55649	-2.9972	
1454	0.55684	-2.9984	
1455	0.5572	-2.9997	
1456	0.55755	-3.0009	
1457	0.55791	-3.0021	
1458	0.55827	-3.0034	
1459	0.55863	-3.0046	
1460	0.55899	-3.0058	
1461	0.55936	-3.007	
1462	0.55973	-3.0082	
1463	0.5601	-3.0094	
1464	0.56047	-3.0107	
1465	0.56086	-3.0119	
1466	0.56124	-3.0131	
1467	0.56164	-3.0144	
1468	0.56204	-3.0156	
1469	0.56245	-3.0169	
1470	0.56287	-3.0182	
1471	0.56331	-3.0195	
1472	0.56376	-3.0208	
1473	0.56423	-3.0221	
1474	0.56473	-3.0235	
1475	0.56526	-3.0249	
1476	0.56584	-3.0264	
1477	0.5665	-3.028	
1478	0.56729	-3.0299	
1479	0.5681	-3.0318	
1480	0.56851	-3.0327	
1481	0.56894	-3.0337	
1482	0.56939	-3.0347	
1483	0.56984	-3.0357	
1484	0.57006	-3.0363	
1485	0.57033	-3.0369	
1486	0.57063	-3.0376	
1487	0.57096	-3.0384	
1488	0.5713	-3.0392	
1489	0.57166	-3.0401	
1490	0.57202	-3.041	
1491	0.57239	-3.0419	
1492	0.57276	-3.0428	
1493	0.57313	-3.0437	
1494	0.57351	-3.0446	
1495	0.57388	-3.0455	
1496	0.57425	-3.0463	
1497	0.57463	-3.0471	
1498	0.575	-3.0479	
1499	0.57538	-3.0487	
1500	0.57577	-3.0494	
1501	0.57616	-3.0501	
1502	0.57656	-3.0508	
1503	0.57698	-3.0514	
1504	0.57741	-3.0521	
1505	0.57788	-3.0527	
1506	0.57841	-3.0534	
1507	0.57907	-3.0542	
1508	0.57939	-3.0547	
1509	0.57976	-3.0552	
1510	0.58015	-3.0557	
1511	0.58055	-3.0563	
1512	0.58096	-3.057	
1513	0.58116	-3.0573	
1514	0.5814	-3.0578	
1515	0.58168	-3.0583	
1516	0.58197	-3.0589	
1517	0.58229	-3.0596	
1518	0.58262	-3.0603	
1519	0.58296	-3.0612	
1520	0.58331	-3.0622	
1521	0.58366	-3.0632	
1522	0.58401	-3.0643	
1523	0.58436	-3.0655	
1524	0.58472	-3.0668	
1525	0.58507	-3.0682	
1526	0.58543	-3.0697	
1527	0.58578	-3.0713	
1528	0.58614	-3.073	
1529	0.5865	-3.0748	
1530	0.58686	-3.0767	
1531	0.58722	-3.0787	
1532	0.58758	-3.0808	
1533	0.58795	-3.0831	
1534	0.58832	-3.0855	
1535	0.58869	-3.088	
1536	0.58907	-3.0906	
1537	0.58945	-3.0933	
1538	0.58984	-3.0962	
1539	0.59023	-3.0992	
1540	0.59064	-3.1024	
1541	0.59105	-3.1057	
1542	0.59148	-3.1091	
1543	0.59191	-3.1128	
1544	0.59237	-3.1165	
1545	0.59284	-3.1205	
1546	0.59335	-3.1247	
1547	0.59388	-3.1291	
1548	0.59447	-3.1338	
1549	0.59514	-3.1391	
1550	0.59593	-3.1449	
1551	0.59674	-3.1505	
1552	0.59714	-3.1531	
1553	0.59757	-3.1558	
1554	0.59801	-3.1584	
1555	0.59846	-3.1608	
1556	0.59868	-3.162	
1557	0.59895	-3.1633	
1558	0.59925	-3.1648	
1559	0.59957	-3.1663	
1560	0.59991	-3.1677	
1561	0.60027	-3.1692	
1562	0.60063	-3.1705	
1563	0.601	-3.1718	
1564	0.60137	-3.1729	
1565	0.60174	-3.1739	
1566	0.60212	-3.1748	
1567	0.60249	-3.1756	
1568	0.60286	-3.1763	
1569	0.60324	-3.1768	
1570	0.60361	-3.1772	
1571	0.60399	-3.1776	
1572	0.60438	-3.1778	
1573	0.60477	-3.1779	
1574	0.60517	-3.178	
1575	0.60559	-3.178	
1576	0.60604	-3.1779	
1577	0.60651	-3.1778	
1578	0.60705	-3.1776	
1579	0.60769	-3.1775	
1580	0.60801	-3.1774	
1581	0.60837	-3.1775	
1582	0.60875	-3.1776	
1583	0.60915	-3.1778	
1584	0.60955	-3.1781	
1585	0.60995	-3.1786	
1586	0.61015	-3.1789	
1587	0.61039	-3.1793	
1588	0.61066	-3.1798	
1589	0.61095	-3.1804	
1590	0.61127	-3.1812	
1591	0.61159	-3.1822	
1592	0.61193	-3.1833	
1593	0.61227	-3.1846	
1594	0.61261	-3.1861	
1595	0.61296	-3.1877	
1596	0.61331	-3.1896	
1597	0.61367	-3.1916	
1598	0.61402	-3.1938	
1599	0.61438	-3.1962	
1600	0.61473	-3.1988	
1601	0.61509	-3.2016	
1602	0.61545	-3.2046	
1603	0.61581	-3.2078	
1604	0.61618	-3.2112	
1605	0.61654	-3.2148	
1606	0.61691	-3.2186	
1607	0.61729	-3.2227	
1608	0.61766	-3.227	
1609	0.61805	-3.2316	
1610	0.61844	-3.2364	
1611	0.61883	-3.2414	
1612	0.61924	-3.2467	
1613	0.61965	-3.2523	
1614	0.62008	-3.2581	
1615	0.62052	-3.2642	
1616	0.62098	-3.2707	
1617	0.62146	-3.2775	
1618	0.62196	-3.2846	
1619	0.6225	-3.2923	
1620	0.6231	-3.3005	
1621	0.62378	-3.3097	
1622	0.62458	-3.3199	
1623	0.62498	-3.3247	
1624	0.62541	-3.3299	
1625	0.62587	-3.335	
1626	0.62634	-3.34	
1627	0.62681	-3.3447	
1628	0.62705	-3.3469	
1629	0.62733	-3.3495	
1630	0.62764	-3.3522	
1631	0.62797	-3.3549	
1632	0.62832	-3.3577	
1633	0.62868	-3.3603	
1634	0.62905	-3.3628	
1635	0.62943	-3.3651	
1636	0.6298	-3.3673	
1637	0.63018	-3.3692	
1638	0.63037	-3.3701	
1639	0.6306	-3.3711	
1640	0.63086	-3.3722	
1641	0.63114	-3.3733	
1642	0.63145	-3.3743	
1643	0.63178	-3.3753	
1644	0.63211	-3.3762	
1645	0.63247	-3.377	
1646	0.63283	-3.3776	
1647	0.63321	-3.3782	
1648	0.6336	-3.3787	
1649	0.63401	-3.3791	
1650	0.63443	-3.3795	
1651	0.63489	-3.3798	
1652	0.6354	-3.3802	
1653	0.63606	-3.3807	
1654	0.63639	-3.381	
1655	0.63677	-3.3814	
1656	0.63717	-3.382	
1657	0.63758	-3.3827	
1658	0.63799	-3.3836	
1659	0.6382	-3.3841	
1660	0.63845	-3.3848	
1661	0.63873	-3.3857	
1662	0.63903	-3.3867	
1663	0.63935	-3.388	
1664	0.63968	-3.3894	
1665	0.64003	-3.3911	
1666	0.64037	-3.393	
1667	0.64073	-3.3951	
1668	0.64108	-3.3975	
1669	0.64144	-3.4	
1670	0.64179	-3.4028	
1671	0.64215	-3.4059	
1672	0.64251	-3.4092	
1673	0.64286	-3.4127	
1674	0.64322	-3.4164	
1675	0.64358	-3.4204	
1676	0.64394	-3.4247	
1677	0.6443	-3.4292	
1678	0.64467	-3.434	
1679	0.64503	-3.439	
1680	0.6454	-3.4444	
1681	0.64578	-3.45	
1682	0.64616	-3.4559	
1683	0.64654	-3.4621	
1684	0.64693	-3.4686	
1685	0.64732	-3.4755	
1686	0.64773	-3.4826	
1687	0.64814	-3.4902	
1688	0.64857	-3.498	
1689	0.649	-3.5063	
1690	0.64946	-3.515	
1691	0.64994	-3.5241	
1692	0.65044	-3.5338	
1693	0.65097	-3.544	
1694	0.65156	-3.5551	
1695	0.65222	-3.5674	
1696	0.65301	-3.5815	
1697	0.65382	-3.5952	
1698	0.65423	-3.6017	
1699	0.65466	-3.6084	
1700	0.6551	-3.6149	
1701	0.65555	-3.6213	
1702	0.65577	-3.6244	
1703	0.65604	-3.6279	
1704	0.65634	-3.6318	
1705	0.65666	-3.6358	
1706	0.65701	-3.6398	
1707	0.65736	-3.6439	
1708	0.65773	-3.6478	
1709	0.6581	-3.6515	
1710	0.65847	-3.655	
1711	0.65884	-3.6584	
1712	0.65922	-3.6615	
1713	0.65959	-3.6644	
1714	0.65996	-3.6672	
1715	0.66034	-3.6698	
1716	0.66072	-3.6722	
1717	0.6611	-3.6744	
1718	0.66148	-3.6766	
1719	0.66188	-3.6786	
1720	0.66228	-3.6806	
1721	0.6627	-3.6826	
1722	0.66314	-3.6846	
1723	0.66362	-3.6867	
1724	0.66416	-3.6891	
1725	0.6648	-3.692	
1726	0.66512	-3.6935	
1727	0.66548	-3.6953	
1728	0.66587	-3.6974	
1729	0.66626	-3.6996	
1730	0.66667	-3.702	
1731	0.66707	-3.7047	
1732	0.66727	-3.7061	
1733	0.66751	-3.7078	
1734	0.66778	-3.7098	
1735	0.66808	-3.7122	
1736	0.66839	-3.7148	
1737	0.66872	-3.7177	
1738	0.66905	-3.7208	
1739	0.66939	-3.7243	
1740	0.66974	-3.7279	
1741	0.67009	-3.7318	
1742	0.67044	-3.736	
1743	0.6708	-3.7404	
1744	0.67115	-3.745	
1745	0.67151	-3.7499	
1746	0.67186	-3.755	
1747	0.67222	-3.7604	
1748	0.67258	-3.766	
1749	0.67295	-3.7719	
1750	0.67331	-3.778	
1751	0.67368	-3.7845	
1752	0.67405	-3.7912	
1753	0.67442	-3.7982	
1754	0.6748	-3.8055	
1755	0.67519	-3.8132	
1756	0.67558	-3.8211	
1757	0.67597	-3.8294	
1758	0.67638	-3.838	
1759	0.6768	-3.8471	
1760	0.67723	-3.8565	
1761	0.67767	-3.8663	
1762	0.67813	-3.8766	
1763	0.67861	-3.8875	
1764	0.67912	-3.8989	
1765	0.67966	-3.9111	
1766	0.68026	-3.9244	
1767	0.68096	-3.9395	
1768	0.68175	-3.9563	
1769	0.68215	-3.9644	
1770	0.68259	-3.9731	
1771	0.68304	-3.982	
1772	0.68351	-3.9908	
1773	0.68398	-3.9994	
1774	0.68421	-4.0037	
1775	0.68449	-4.0085	
1776	0.6848	-4.0138	
1777	0.68513	-4.0194	
1778	0.68548	-4.0252	
1779	0.68584	-4.031	
1780	0.68621	-4.0368	
1781	0.68658	-4.0424	
1782	0.68696	-4.0479	
1783	0.68734	-4.0533	
1784	0.68752	-4.0559	
1785	0.68775	-4.059	
1786	0.68801	-4.0625	
1787	0.6883	-4.0663	
1788	0.68861	-4.0702	
1789	0.68893	-4.0743	
1790	0.68927	-4.0785	
1791	0.68963	-4.0827	
1792	0.68999	-4.0869	
1793	0.69037	-4.0912	
1794	0.69076	-4.0955	
1795	0.69117	-4.1	
1796	0.6916	-4.1046	
1797	0.69207	-4.1096	
1798	0.69258	-4.1151	
1799	0.69325	-4.1222	
1800	0.69359	-4.1259	
1801	0.69397	-4.13	
1802	0.69436	-4.1344	
1803	0.69477	-4.139	
1804	0.69518	-4.1439	
1805	0.69539	-4.1463	
1806	0.69563	-4.1493	
1807	0.69591	-4.1528	
1808	0.69621	-4.1566	
1809	0.69653	-4.1608	
1810	0.69687	-4.1652	
1811	0.69721	-4.1699	
1812	0.69755	-4.1748	
1813	0.69791	-4.18	
1814	0.69826	-4.1853	
1815	0.69861	-4.1908	
1816	0.69897	-4.1965	
1817	0.69933	-4.2023	
1818	0.69968	-4.2084	
1819	0.70004	-4.2146	
1820	0.7004	-4.221	
1821	0.70076	-4.2275	
1822	0.70112	-4.2343	
1823	0.70149	-4.2413	
1824	0.70185	-4.2485	
1825	0.70222	-4.2558	
1826	0.70259	-4.2635	
1827	0.70296	-4.2713	
1828	0.70334	-4.2794	
1829	0.70373	-4.2877	
1830	0.70412	-4.2963	
1831	0.70452	-4.3052	
1832	0.70492	-4.3144	
1833	0.70534	-4.3239	
1834	0.70577	-4.3338	
1835	0.70621	-4.344	
1836	0.70667	-4.3547	
1837	0.70715	-4.3659	
1838	0.70765	-4.3777	
1839	0.7082	-4.3904	
1840	0.7088	-4.4041	
1841	0.70949	-4.4198	
1842	0.71028	-4.4376	
1843	0.71068	-4.4464	
1844	0.71111	-4.4559	
1845	0.71157	-4.4657	
1846	0.71204	-4.4758	
1847	0.71251	-4.4857	
1848	0.71275	-4.4907	
1849	0.71302	-4.4964	
1850	0.71333	-4.5029	
1851	0.71367	-4.5098	
1852	0.71402	-4.517	
1853	0.71438	-4.5244	
1854	0.71475	-4.532	
1855	0.71512	-4.5395	
1856	0.7155	-4.5471	
1857	0.71588	-4.5546	
1858	0.71606	-4.5584	
1859	0.71629	-4.5629	
1860	0.71655	-4.5681	
1861	0.71684	-4.5737	
1862	0.71715	-4.5798	
1863	0.71747	-4.5861	
1864	0.71781	-4.5928	
1865	0.71817	-4.5996	
1866	0.71853	-4.6066	
1867	0.71891	-4.6138	
1868	0.7193	-4.6212	
1869	0.71971	-4.6289	
1870	0.72014	-4.637	
1871	0.7206	-4.6456	
1872	0.72112	-4.6552	
1873	0.72179	-4.6677	
1874	0.72213	-4.674	
1875	0.72251	-4.6809	
1876	0.7229	-4.6884	
1877	0.72332	-4.6961	
1878	0.72373	-4.7038	
1879	0.72394	-4.7077	
1880	0.72418	-4.7124	
1881	0.72446	-4.7176	
1882	0.72476	-4.7234	
1883	0.72508	-4.7295	
1884	0.72542	-4.7359	
1885	0.72576	-4.7426	
1886	0.7261	-4.7493	
1887	0.72646	-4.7562	
1888	0.72681	-4.7632	
1889	0.72717	-4.7703	
1890	0.72752	-4.7774	
1891	0.72788	-4.7847	
1892	0.72824	-4.7919	
1893	0.72859	-4.7993	
1894	0.72895	-4.8067	
1895	0.72931	-4.8142	
1896	0.72967	-4.8217	
1897	0.73004	-4.8294	
1898	0.7304	-4.8371	
1899	0.73077	-4.8449	
1900	0.73114	-4.8528	
1901	0.73151	-4.8609	
