	Time [s]	Theta 1 (Bottom Pendulum) (Relative Rotation X) [°]	
20018	7.9206	-9.115	
20019	7.921	-9.1171	
20020	7.9214	-9.1187	
20021	7.9216	-9.1193	
20022	7.9218	-9.1198	
20023	7.9221	-9.1201	
20024	7.9224	-9.1202	
20025	7.9227	-9.1201	
20026	7.923	-9.1197	
20027	7.9234	-9.1191	
20028	7.9237	-9.1182	
20029	7.924	-9.1171	
20030	7.9244	-9.1157	
20031	7.9248	-9.1142	
20032	7.9251	-9.1125	
20033	7.9255	-9.1106	
20034	7.9258	-9.1085	
20035	7.9262	-9.1063	
20036	7.9265	-9.1038	
20037	7.9269	-9.1012	
20038	7.9273	-9.0983	
20039	7.9276	-9.0951	
20040	7.928	-9.0916	
20041	7.9284	-9.0876	
20042	7.9288	-9.0833	
20043	7.9292	-9.0784	
20044	7.9295	-9.073	
20045	7.9299	-9.0668	
20046	7.9303	-9.0599	
20047	7.9308	-9.052	
20048	7.9312	-9.0431	
20049	7.9316	-9.033	
20050	7.9321	-9.0216	
20051	7.9325	-9.0086	
20052	7.933	-8.9938	
20053	7.9336	-8.977	
20054	7.9341	-8.9578	
20055	7.9348	-8.9355	
20056	7.9355	-8.9085	
20057	7.9363	-8.8806	
20058	7.9368	-8.8676	
20059	7.9372	-8.8547	
20060	7.9376	-8.8428	
20061	7.9381	-8.8324	
20062	7.9383	-8.8279	
20063	7.9386	-8.8233	
20064	7.9389	-8.819	
20065	7.9393	-8.8154	
20066	7.9396	-8.813	
20067	7.94	-8.8119	
20068	7.9403	-8.8122	
20069	7.9407	-8.8141	
20070	7.9411	-8.8175	
20071	7.9415	-8.8222	
20072	7.9417	-8.8251	
20073	7.9419	-8.8289	
20074	7.9422	-8.8338	
20075	7.9425	-8.8397	
20076	7.9428	-8.8466	
20077	7.9431	-8.8544	
20078	7.9434	-8.863	
20079	7.9438	-8.8723	
20080	7.9442	-8.8821	
20081	7.9445	-8.8923	
20082	7.9449	-8.9028	
20083	7.9453	-8.9134	
20084	7.9458	-8.9242	
20085	7.9462	-8.935	
20086	7.9468	-8.946	
20087	7.9474	-8.9584	
20088	7.9478	-8.964	
20089	7.9481	-8.9694	
20090	7.9485	-8.9745	
20091	7.9489	-8.9789	
20092	7.9494	-8.9826	
20093	7.9496	-8.9841	
20094	7.9498	-8.9857	
20095	7.9501	-8.9872	
20096	7.9504	-8.9885	
20097	7.9507	-8.9895	
20098	7.9511	-8.9902	
20099	7.9514	-8.9905	
20100	7.9518	-8.9905	
20101	7.9521	-8.9902	
20102	7.9525	-8.9895	
20103	7.9528	-8.9886	
20104	7.9532	-8.9874	
20105	7.9536	-8.986	
20106	7.9539	-8.9843	
20107	7.9543	-8.9823	
20108	7.9546	-8.9802	
20109	7.955	-8.9777	
20110	7.9554	-8.975	
20111	7.9557	-8.9719	
20112	7.9561	-8.9685	
20113	7.9565	-8.9647	
20114	7.9568	-8.9605	
20115	7.9572	-8.9558	
20116	7.9576	-8.9505	
20117	7.958	-8.9445	
20118	7.9584	-8.9379	
20119	7.9588	-8.9303	
20120	7.9592	-8.9218	
20121	7.9596	-8.9123	
20122	7.96	-8.9014	
20123	7.9605	-8.8892	
20124	7.961	-8.8755	
20125	7.9614	-8.8599	
20126	7.962	-8.8423	
20127	7.9625	-8.8224	
20128	7.9631	-8.7995	
20129	7.9638	-8.7722	
20130	7.9647	-8.7424	
20131	7.9651	-8.7284	
20132	7.9655	-8.7141	
20133	7.9659	-8.7005	
20134	7.9664	-8.6883	
20135	7.9669	-8.6781	
20136	7.9671	-8.6738	
20137	7.9674	-8.6695	
20138	7.9677	-8.6657	
20139	7.968	-8.6628	
20140	7.9684	-8.6612	
20141	7.9687	-8.6609	
20142	7.9691	-8.6622	
20143	7.9695	-8.6651	
20144	7.9699	-8.6694	
20145	7.9702	-8.6751	
20146	7.9706	-8.682	
20147	7.971	-8.6901	
20148	7.9714	-8.699	
20149	7.9718	-8.7087	
20150	7.9721	-8.7191	
20151	7.9725	-8.73	
20152	7.9729	-8.7412	
20153	7.9733	-8.7527	
20154	7.9737	-8.7644	
20155	7.9742	-8.7762	
20156	7.9746	-8.7881	
20157	7.9751	-8.8001	
20158	7.9757	-8.8129	
20159	7.9763	-8.825	
20160	7.9766	-8.8303	
20161	7.977	-8.8356	
20162	7.9774	-8.8406	
20163	7.9778	-8.8449	
20164	7.9782	-8.8486	
20165	7.9786	-8.8516	
20166	7.9788	-8.8528	
20167	7.979	-8.854	
20168	7.9793	-8.8551	
20169	7.9796	-8.8561	
20170	7.9799	-8.8567	
20171	7.9802	-8.857	
20172	7.9805	-8.857	
20173	7.9809	-8.8566	
20174	7.9812	-8.8559	
20175	7.9816	-8.8548	
20176	7.9819	-8.8534	
20177	7.9823	-8.8517	
20178	7.9826	-8.8497	
20179	7.983	-8.8474	
20180	7.9834	-8.8448	
20181	7.9837	-8.8418	
20182	7.9841	-8.8384	
20183	7.9845	-8.8346	
20184	7.9848	-8.8304	
20185	7.9852	-8.8258	
20186	7.9856	-8.8205	
20187	7.9859	-8.8147	
20188	7.9863	-8.8082	
20189	7.9867	-8.8009	
20190	7.9871	-8.7927	
20191	7.9875	-8.7836	
20192	7.9879	-8.7734	
20193	7.9884	-8.7619	
20194	7.9888	-8.749	
20195	7.9893	-8.7346	
20196	7.9897	-8.7184	
20197	7.9902	-8.7002	
20198	7.9908	-8.6798	
20199	7.9913	-8.6566	
20200	7.992	-8.6297	
20201	7.9928	-8.5977	
20202	7.9936	-8.5659	
20203	7.994	-8.5513	
20204	7.9944	-8.537	
20205	7.9949	-8.5239	
20206	7.9954	-8.5125	
20207	7.9956	-8.5077	
20208	7.9959	-8.5027	
20209	7.9962	-8.498	
20210	7.9965	-8.4943	
20211	7.9968	-8.4917	
20212	7.9972	-8.4906	
20213	7.9976	-8.4911	
20214	7.998	-8.4932	
20215	7.9983	-8.4969	
20216	7.9987	-8.502	
20217	7.9991	-8.5085	
20218	7.9993	-8.5123	
20219	7.9995	-8.5171	
20220	7.9998	-8.5232	
20221	8.0001	-8.5303	
20222	8.0004	-8.5385	
20223	8.0007	-8.5477	
20224	8.001	-8.5576	
20225	8.0014	-8.5682	
20226	8.0018	-8.5793	
20227	8.0022	-8.5908	
20228	8.0026	-8.6025	
20229	8.003	-8.6145	
20230	8.0035	-8.6266	
20231	8.004	-8.6393	
20232	8.0047	-8.6527	
20233	8.005	-8.6585	
20234	8.0054	-8.6644	
20235	8.0058	-8.67	
20236	8.0062	-8.6748	
20237	8.0066	-8.6789	
20238	8.007	-8.6822	
20239	8.0072	-8.6836	
20240	8.0074	-8.6849	
20241	8.0077	-8.6862	
20242	8.008	-8.6871	
20243	8.0083	-8.6878	
20244	8.0086	-8.688	
20245	8.009	-8.6879	
20246	8.0093	-8.6874	
20247	8.0097	-8.6865	
20248	8.01	-8.6852	
20249	8.0104	-8.6835	
20250	8.0107	-8.6814	
20251	8.0111	-8.679	
20252	8.0115	-8.6762	
20253	8.0118	-8.673	
20254	8.0122	-8.6695	
20255	8.0125	-8.6655	
20256	8.0129	-8.6611	
20257	8.0133	-8.6562	
20258	8.0137	-8.6507	
20259	8.014	-8.6447	
20260	8.0144	-8.6381	
20261	8.0148	-8.6307	
20262	8.0152	-8.6225	
20263	8.0156	-8.6134	
20264	8.016	-8.6033	
20265	8.0164	-8.5921	
20266	8.0168	-8.5796	
20267	8.0172	-8.5656	
20268	8.0177	-8.5501	
20269	8.0182	-8.5328	
20270	8.0187	-8.5135	
20271	8.0192	-8.4919	
20272	8.0197	-8.4675	
20273	8.0204	-8.4396	
20274	8.0211	-8.4064	
20275	8.0219	-8.3716	
20276	8.0223	-8.3554	
20277	8.0228	-8.339	
20278	8.0232	-8.3236	
20279	8.0237	-8.3098	
20280	8.0242	-8.2982	
20281	8.0244	-8.2933	
20282	8.0247	-8.2884	
20283	8.025	-8.2839	
20284	8.0253	-8.2803	
20285	8.0256	-8.2779	
20286	8.026	-8.2771	
20287	8.0264	-8.2778	
20288	8.0267	-8.2802	
20289	8.0271	-8.284	
20290	8.0275	-8.2893	
20291	8.0279	-8.2958	
20292	8.0282	-8.3035	
20293	8.0286	-8.3122	
20294	8.029	-8.3216	
20295	8.0294	-8.3317	
20296	8.0298	-8.3423	
20297	8.0302	-8.3533	
20298	8.0306	-8.3646	
20299	8.031	-8.3761	
20300	8.0314	-8.3876	
20301	8.0319	-8.3993	
20302	8.0324	-8.4111	
20303	8.033	-8.4242	
20304	8.0337	-8.4356	
20305	8.034	-8.4404	
20306	8.0344	-8.4449	
20307	8.0347	-8.449	
20308	8.0351	-8.4523	
20309	8.0355	-8.455	
20310	8.0359	-8.4568	
20311	8.0361	-8.4575	
20312	8.0364	-8.4581	
20313	8.0366	-8.4584	
20314	8.0369	-8.4585	
20315	8.0372	-8.4582	
20316	8.0375	-8.4575	
20317	8.0379	-8.4564	
20318	8.0382	-8.4549	
20319	8.0386	-8.453	
20320	8.0389	-8.4506	
20321	8.0393	-8.4479	
20322	8.0396	-8.4448	
20323	8.04	-8.4413	
20324	8.0403	-8.4374	
20325	8.0407	-8.4331	
20326	8.0411	-8.4284	
20327	8.0414	-8.4232	
20328	8.0418	-8.4175	
20329	8.0422	-8.4113	
20330	8.0425	-8.4044	
20331	8.0429	-8.3969	
20332	8.0433	-8.3886	
20333	8.0437	-8.3796	
20334	8.0441	-8.3696	
20335	8.0445	-8.3586	
20336	8.0449	-8.3464	
20337	8.0453	-8.3329	
20338	8.0457	-8.318	
20339	8.0462	-8.3015	
20340	8.0467	-8.2832	
20341	8.0471	-8.2628	
20342	8.0477	-8.2401	
20343	8.0482	-8.2146	
20344	8.0488	-8.1856	
20345	8.0496	-8.1512	
20346	8.0504	-8.1143	
20347	8.0508	-8.0968	
20348	8.0512	-8.079	
20349	8.0517	-8.0618	
20350	8.0521	-8.0462	
20351	8.0526	-8.0326	
20352	8.0528	-8.0268	
20353	8.0531	-8.0207	
20354	8.0534	-8.0149	
20355	8.0537	-8.0099	
20356	8.0541	-8.0061	
20357	8.0545	-8.0038	
20358	8.0548	-8.003	
20359	8.0552	-8.0039	
20360	8.0556	-8.0063	
20361	8.0559	-8.0101	
20362	8.0563	-8.0153	
20363	8.0567	-8.0216	
20364	8.0571	-8.0289	
20365	8.0575	-8.037	
20366	8.0578	-8.0458	
20367	8.0582	-8.0552	
20368	8.0586	-8.0649	
20369	8.059	-8.0749	
20370	8.0594	-8.085	
20371	8.0599	-8.0953	
20372	8.0603	-8.1055	
20373	8.0608	-8.1157	
20374	8.0614	-8.1264	
20375	8.062	-8.1361	
20376	8.0623	-8.1401	
20377	8.0627	-8.144	
20378	8.0631	-8.1473	
20379	8.0635	-8.15	
20380	8.0639	-8.1519	
20381	8.0643	-8.1531	
20382	8.0645	-8.1533	
20383	8.0647	-8.1535	
20384	8.065	-8.1533	
20385	8.0653	-8.1528	
20386	8.0656	-8.1519	
20387	8.0659	-8.1505	
20388	8.0662	-8.1488	
20389	8.0666	-8.1466	
20390	8.0669	-8.144	
20391	8.0673	-8.1409	
20392	8.0676	-8.1375	
20393	8.068	-8.1338	
20394	8.0683	-8.1296	
20395	8.0687	-8.1251	
20396	8.0691	-8.1202	
20397	8.0694	-8.1149	
20398	8.0698	-8.1092	
20399	8.0702	-8.103	
20400	8.0705	-8.0963	
20401	8.0709	-8.089	
20402	8.0713	-8.0812	
20403	8.0716	-8.0726	
20404	8.072	-8.0634	
20405	8.0724	-8.0532	
20406	8.0728	-8.0421	
20407	8.0732	-8.0299	
20408	8.0736	-8.0166	
20409	8.0741	-8.0019	
20410	8.0745	-7.9856	
20411	8.075	-7.9677	
20412	8.0754	-7.9479	
20413	8.0759	-7.9258	
20414	8.0765	-7.9012	
20415	8.0771	-7.8734	
20416	8.0777	-7.8415	
20417	8.0785	-7.8035	
20418	8.0793	-7.7658	
20419	8.0797	-7.7483	
20420	8.0801	-7.7309	
20421	8.0806	-7.7145	
20422	8.0811	-7.6998	
20423	8.0813	-7.6933	
20424	8.0815	-7.6863	
20425	8.0819	-7.6793	
20426	8.0822	-7.673	
20427	8.0825	-7.6677	
20428	8.0829	-7.6638	
20429	8.0833	-7.6614	
20430	8.0836	-7.6605	
20431	8.084	-7.6611	
20432	8.0844	-7.6631	
20433	8.0848	-7.6665	
20434	8.085	-7.6686	
20435	8.0852	-7.6715	
20436	8.0854	-7.6753	
20437	8.0857	-7.68	
20438	8.0861	-7.6855	
20439	8.0864	-7.6917	
20440	8.0867	-7.6986	
20441	8.0871	-7.7059	
20442	8.0875	-7.7136	
20443	8.0879	-7.7216	
20444	8.0883	-7.7296	
20445	8.0887	-7.7376	
20446	8.0892	-7.7455	
20447	8.0897	-7.7533	
20448	8.0904	-7.7609	
20449	8.0907	-7.7639	
20450	8.0911	-7.7666	
20451	8.0914	-7.7687	
20452	8.0918	-7.7701	
20453	8.0923	-7.7707	
20454	8.0927	-7.7706	
20455	8.0929	-7.7702	
20456	8.0931	-7.7696	
20457	8.0934	-7.7685	
20458	8.0937	-7.7671	
20459	8.094	-7.7652	
20460	8.0943	-7.7629	
20461	8.0947	-7.7602	
20462	8.095	-7.757	
20463	8.0953	-7.7535	
20464	8.0957	-7.7496	
20465	8.0961	-7.7454	
20466	8.0964	-7.7408	
20467	8.0968	-7.7359	
20468	8.0971	-7.7308	
20469	8.0975	-7.7253	
20470	8.0978	-7.7194	
20471	8.0982	-7.7132	
20472	8.0986	-7.7067	
20473	8.0989	-7.6997	
20474	8.0993	-7.6922	
20475	8.0997	-7.6842	
20476	8.1001	-7.6757	
20477	8.1004	-7.6664	
20478	8.1008	-7.6565	
20479	8.1012	-7.6456	
20480	8.1016	-7.6338	
20481	8.102	-7.6209	
20482	8.1025	-7.6068	
20483	8.1029	-7.5913	
20484	8.1033	-7.5742	
20485	8.1038	-7.5554	
20486	8.1043	-7.5345	
20487	8.1048	-7.5112	
20488	8.1054	-7.485	
20489	8.106	-7.4552	
20490	8.1067	-7.4195	
20491	8.1075	-7.3813	
20492	8.1079	-7.3631	
20493	8.1084	-7.3444	
20494	8.1088	-7.3262	
20495	8.1093	-7.3094	
20496	8.1098	-7.2944	
20497	8.11	-7.2877	
20498	8.1103	-7.2806	
20499	8.1106	-7.2735	
20500	8.1109	-7.267	
20501	8.1112	-7.2615	
20502	8.1116	-7.2572	
20503	8.112	-7.2543	
20504	8.1123	-7.2527	
20505	8.1127	-7.2525	
20506	8.1131	-7.2536	
20507	8.1135	-7.2558	
20508	8.1138	-7.259	
20509	8.1142	-7.263	
20510	8.1146	-7.2677	
20511	8.115	-7.2729	
20512	8.1154	-7.2785	
20513	8.1158	-7.2843	
20514	8.1162	-7.2902	
20515	8.1166	-7.2961	
20516	8.117	-7.3019	
20517	8.1175	-7.3073	
20518	8.1179	-7.3124	
20519	8.1185	-7.3169	
20520	8.1192	-7.32	
20521	8.1195	-7.3208	
20522	8.1199	-7.3211	
20523	8.1202	-7.3208	
20524	8.1206	-7.3198	
20525	8.121	-7.318	
20526	8.1214	-7.3157	
20527	8.1216	-7.3143	
20528	8.1218	-7.3125	
20529	8.1221	-7.3102	
20530	8.1224	-7.3074	
20531	8.1227	-7.3041	
20532	8.123	-7.3005	
20533	8.1234	-7.2965	
20534	8.1237	-7.2921	
20535	8.1241	-7.2874	
20536	8.1244	-7.2825	
20537	8.1248	-7.2773	
20538	8.1251	-7.2719	
20539	8.1255	-7.2663	
20540	8.1258	-7.2604	
20541	8.1262	-7.2543	
20542	8.1266	-7.248	
20543	8.1269	-7.2414	
20544	8.1273	-7.2345	
20545	8.1277	-7.2272	
20546	8.128	-7.2196	
20547	8.1284	-7.2115	
20548	8.1288	-7.2029	
20549	8.1292	-7.1938	
20550	8.1295	-7.1839	
20551	8.1299	-7.1732	
20552	8.1304	-7.1617	
20553	8.1308	-7.1491	
20554	8.1312	-7.1353	
20555	8.1316	-7.1202	
20556	8.1321	-7.1035	
20557	8.1326	-7.0851	
20558	8.1331	-7.0646	
20559	8.1336	-7.0416	
20560	8.1342	-7.0156	
20561	8.1348	-6.9854	
20562	8.1356	-6.9492	
20563	8.1364	-6.9126	
20564	8.1368	-6.8953	
20565	8.1373	-6.8779	
20566	8.1377	-6.8612	
20567	8.1382	-6.8458	
20568	8.1384	-6.8388	
20569	8.1387	-6.8311	
20570	8.139	-6.8233	
20571	8.1393	-6.8158	
20572	8.1396	-6.8091	
20573	8.14	-6.8034	
20574	8.1404	-6.7988	
20575	8.1407	-6.7956	
20576	8.1411	-6.7936	
20577	8.1415	-6.7928	
20578	8.1419	-6.793	
20579	8.1421	-6.7935	
20580	8.1423	-6.7944	
20581	8.1425	-6.7957	
20582	8.1428	-6.7975	
20583	8.1431	-6.7998	
20584	8.1435	-6.8026	
20585	8.1438	-6.8057	
20586	8.1442	-6.809	
20587	8.1446	-6.8124	
20588	8.145	-6.8158	
20589	8.1454	-6.819	
20590	8.1458	-6.8218	
20591	8.1463	-6.8241	
20592	8.1468	-6.8257	
20593	8.1475	-6.8258	
20594	8.1478	-6.8252	
20595	8.1481	-6.8239	
20596	8.1485	-6.8219	
20597	8.1489	-6.8191	
20598	8.1494	-6.8157	
20599	8.1496	-6.8137	
20600	8.1498	-6.8112	
20601	8.1501	-6.8081	
20602	8.1504	-6.8046	
20603	8.1507	-6.8005	
20604	8.151	-6.796	
20605	8.1514	-6.7912	
20606	8.1517	-6.7861	
20607	8.1521	-6.7807	
20608	8.1524	-6.7751	
20609	8.1528	-6.7694	
20610	8.1531	-6.7636	
20611	8.1535	-6.7576	
20612	8.1539	-6.7516	
20613	8.1542	-6.7455	
20614	8.1546	-6.7393	
20615	8.1549	-6.7329	
20616	8.1553	-6.7265	
20617	8.1557	-6.7199	
20618	8.156	-6.7131	
20619	8.1564	-6.7061	
20620	8.1568	-6.6988	
20621	8.1571	-6.6912	
20622	8.1575	-6.6832	
20623	8.1579	-6.6746	
20624	8.1583	-6.6655	
20625	8.1587	-6.6556	
20626	8.1591	-6.645	
20627	8.1595	-6.6334	
20628	8.16	-6.6206	
20629	8.1604	-6.6066	
20630	8.1609	-6.591	
20631	8.1614	-6.5737	
20632	8.1619	-6.5543	
20633	8.1624	-6.5324	
20634	8.163	-6.5072	
20635	8.1637	-6.4769	
20636	8.1645	-6.443	
20637	8.1649	-6.4265	
20638	8.1654	-6.4092	
20639	8.1658	-6.3919	
20640	8.1663	-6.3754	
20641	8.1668	-6.3603	
20642	8.167	-6.3534	
20643	8.1673	-6.3458	
20644	8.1676	-6.3381	
20645	8.1679	-6.3306	
20646	8.1683	-6.3238	
20647	8.1686	-6.3179	
20648	8.169	-6.313	
20649	8.1694	-6.3092	
20650	8.1697	-6.3065	
20651	8.1701	-6.3047	
20652	8.1703	-6.3042	
20653	8.1705	-6.3038	
20654	8.1708	-6.3037	
20655	8.1711	-6.304	
20656	8.1714	-6.3046	
20657	8.1717	-6.3056	
20658	8.172	-6.3068	
20659	8.1724	-6.3082	
20660	8.1728	-6.3097	
20661	8.1732	-6.3111	
20662	8.1735	-6.3123	
20663	8.174	-6.3131	
20664	8.1744	-6.3134	
20665	8.1749	-6.313	
20666	8.1754	-6.3114	
20667	8.1761	-6.3078	
20668	8.1764	-6.3054	
20669	8.1767	-6.3022	
20670	8.1771	-6.2982	
20671	8.1775	-6.2935	
20672	8.1779	-6.2883	
20673	8.1783	-6.2826	
20674	8.1785	-6.2796	
20675	8.1788	-6.2759	
20676	8.179	-6.2716	
20677	8.1793	-6.2668	
20678	8.1797	-6.2616	
20679	8.18	-6.256	
20680	8.1803	-6.2502	
20681	8.1807	-6.2442	
20682	8.181	-6.2381	
20683	8.1814	-6.232	
20684	8.1817	-6.2258	
20685	8.1821	-6.2197	
20686	8.1824	-6.2135	
20687	8.1828	-6.2074	
20688	8.1831	-6.2014	
20689	8.1835	-6.1954	
20690	8.1839	-6.1894	
20691	8.1842	-6.1833	
20692	8.1846	-6.1773	
20693	8.1849	-6.1711	
20694	8.1853	-6.1648	
20695	8.1857	-6.1583	
20696	8.1861	-6.1516	
20697	8.1865	-6.1445	
20698	8.1869	-6.137	
20699	8.1873	-6.1289	
20700	8.1877	-6.1201	
20701	8.1881	-6.1106	
20702	8.1885	-6.1001	
20703	8.1889	-6.0885	
20704	8.1894	-6.0756	
20705	8.1899	-6.0611	
20706	8.1904	-6.0447	
20707	8.191	-6.026	
20708	8.1916	-6.0043	
20709	8.1923	-5.9781	
20710	8.1931	-5.9481	
20711	8.1935	-5.9333	
20712	8.1939	-5.9176	
20713	8.1943	-5.9019	
20714	8.1948	-5.8867	
20715	8.1953	-5.8727	
20716	8.1955	-5.8662	
20717	8.1958	-5.859	
20718	8.1961	-5.8516	
20719	8.1964	-5.8444	
20720	8.1968	-5.8376	
20721	8.1971	-5.8317	
20722	8.1975	-5.8266	
20723	8.1979	-5.8224	
20724	8.1983	-5.8191	
20725	8.1986	-5.8166	
20726	8.1988	-5.8157	
20727	8.199	-5.8147	
20728	8.1993	-5.814	
20729	8.1996	-5.8134	
20730	8.1999	-5.813	
20731	8.2002	-5.8129	
20732	8.2006	-5.8129	
20733	8.2009	-5.8129	
20734	8.2013	-5.8129	
20735	8.2017	-5.8127	
20736	8.2021	-5.8122	
20737	8.2025	-5.8112	
20738	8.2029	-5.8096	
20739	8.2034	-5.8071	
20740	8.2039	-5.8032	
20741	8.2046	-5.7969	
20742	8.2049	-5.793	
20743	8.2053	-5.7883	
20744	8.2057	-5.7828	
20745	8.2061	-5.7766	
20746	8.2065	-5.77	
20747	8.2067	-5.7665	
20748	8.2069	-5.7623	
20749	8.2072	-5.7573	
20750	8.2075	-5.7519	
20751	8.2078	-5.746	
20752	8.2081	-5.7398	
20753	8.2085	-5.7334	
20754	8.2088	-5.7269	
20755	8.2092	-5.7204	
20756	8.2095	-5.714	
20757	8.2099	-5.7076	
20758	8.2102	-5.7013	
20759	8.2106	-5.6952	
20760	8.211	-5.6893	
20761	8.2113	-5.6835	
20762	8.2117	-5.6779	
20763	8.212	-5.6725	
20764	8.2124	-5.6672	
20765	8.2128	-5.662	
20766	8.2131	-5.657	
20767	8.2135	-5.652	
20768	8.2139	-5.647	
20769	8.2142	-5.642	
20770	8.2146	-5.6368	
20771	8.215	-5.6315	
20772	8.2154	-5.6259	
20773	8.2158	-5.6199	
20774	8.2162	-5.6134	
20775	8.2166	-5.6063	
20776	8.217	-5.5984	
20777	8.2175	-5.5896	
20778	8.2179	-5.5796	
20779	8.2184	-5.5683	
20780	8.2189	-5.5554	
20781	8.2195	-5.5404	
20782	8.2201	-5.5228	
20783	8.2207	-5.5013	
20784	8.2215	-5.4758	
20785	8.2219	-5.463	
20786	8.2224	-5.4493	
20787	8.2228	-5.4354	
20788	8.2233	-5.4218	
20789	8.2238	-5.4092	
20790	8.224	-5.4033	
20791	8.2243	-5.3968	
20792	8.2246	-5.39	
20793	8.2249	-5.3833	
20794	8.2253	-5.3771	
20795	8.2256	-5.3714	
20796	8.226	-5.3665	
20797	8.2264	-5.3624	
20798	8.2268	-5.359	
20799	8.2271	-5.3563	
20800	8.2273	-5.3552	
20801	8.2276	-5.3541	
20802	8.2278	-5.353	
20803	8.2281	-5.352	
20804	8.2284	-5.3511	
20805	8.2287	-5.3504	
20806	8.2291	-5.3497	
20807	8.2294	-5.3489	
20808	8.2298	-5.348	
20809	8.2302	-5.3469	
20810	8.2306	-5.3454	
20811	8.231	-5.3433	
20812	8.2314	-5.3406	
20813	8.2319	-5.3369	
20814	8.2324	-5.3318	
20815	8.2331	-5.3235	
20816	8.2334	-5.3188	
20817	8.2338	-5.313	
20818	8.2342	-5.3065	
20819	8.2346	-5.2994	
20820	8.235	-5.2918	
20821	8.2352	-5.288	
20822	8.2355	-5.2833	
20823	8.2357	-5.278	
20824	8.236	-5.2721	
20825	8.2364	-5.2659	
20826	8.2367	-5.2595	
20827	8.237	-5.2529	
20828	8.2374	-5.2463	
20829	8.2377	-5.2398	
20830	8.2381	-5.2334	
20831	8.2384	-5.2273	
20832	8.2388	-5.2213	
20833	8.2391	-5.2156	
20834	8.2395	-5.2102	
20835	8.2399	-5.2051	
20836	8.2402	-5.2002	
20837	8.2406	-5.1957	
20838	8.2409	-5.1914	
20839	8.2413	-5.1873	
20840	8.2417	-5.1835	
20841	8.242	-5.1798	
20842	8.2424	-5.1762	
20843	8.2428	-5.1728	
20844	8.2431	-5.1693	
20845	8.2435	-5.1658	
20846	8.2439	-5.1622	
20847	8.2443	-5.1583	
20848	8.2447	-5.154	
20849	8.2451	-5.1493	
20850	8.2456	-5.144	
20851	8.246	-5.1379	
20852	8.2465	-5.1309	
20853	8.2469	-5.1226	
20854	8.2474	-5.113	
20855	8.248	-5.1016	
20856	8.2486	-5.0879	
20857	8.2492	-5.0709	
20858	8.25	-5.05	
20859	8.2504	-5.0393	
20860	8.2509	-5.0277	
20861	8.2513	-5.0159	
20862	8.2518	-5.0043	
20863	8.2523	-4.9934	
20864	8.2525	-4.9883	
20865	8.2528	-4.9827	
20866	8.2531	-4.9768	
20867	8.2535	-4.971	
20868	8.2538	-4.9656	
20869	8.2542	-4.9607	
20870	8.2545	-4.9565	
20871	8.2549	-4.9529	
20872	8.2553	-4.95	
20873	8.2557	-4.9476	
20874	8.2559	-4.9466	
20875	8.2561	-4.9456	
20876	8.2563	-4.9446	
20877	8.2566	-4.9437	
20878	8.2569	-4.9429	
20879	8.2573	-4.9421	
20880	8.2576	-4.9413	
20881	8.258	-4.9404	
20882	8.2583	-4.9393	
20883	8.2587	-4.938	
20884	8.2591	-4.9362	
20885	8.2595	-4.9338	
20886	8.2599	-4.9308	
20887	8.2604	-4.9267	
20888	8.2609	-4.9213	
20889	8.2615	-4.9129	
20890	8.2619	-4.9081	
20891	8.2622	-4.9022	
20892	8.2626	-4.8956	
20893	8.2631	-4.8883	
20894	8.2635	-4.8807	
20895	8.2637	-4.8768	
20896	8.2639	-4.8722	
20897	8.2642	-4.8669	
20898	8.2645	-4.8611	
20899	8.2648	-4.8549	
20900	8.2652	-4.8486	
20901	8.2655	-4.8423	
20902	8.2659	-4.836	
20903	8.2662	-4.8298	
20904	8.2666	-4.8239	
20905	8.2669	-4.8182	
20906	8.2673	-4.8128	
20907	8.2676	-4.8077	
20908	8.268	-4.803	
20909	8.2683	-4.7987	
20910	8.2687	-4.7947	
20911	8.2691	-4.791	
20912	8.2694	-4.7878	
20913	8.2698	-4.7848	
20914	8.2701	-4.7821	
20915	8.2705	-4.7797	
20916	8.2709	-4.7776	
20917	8.2712	-4.7756	
20918	8.2716	-4.7737	
20919	8.272	-4.7719	
20920	8.2724	-4.77	
20921	8.2728	-4.7681	
20922	8.2732	-4.7659	
20923	8.2736	-4.7634	
20924	8.274	-4.7604	
20925	8.2745	-4.7568	
20926	8.2749	-4.7524	
20927	8.2754	-4.747	
20928	8.2759	-4.7405	
20929	8.2764	-4.7325	
20930	8.277	-4.7225	
20931	8.2776	-4.7099	
20932	8.2784	-4.6935	
20933	8.2792	-4.6757	
20934	8.2797	-4.6669	
20935	8.2801	-4.6579	
20936	8.2805	-4.649	
20937	8.281	-4.6407	
20938	8.2812	-4.6368	
20939	8.2815	-4.6325	
20940	8.2818	-4.628	
20941	8.2821	-4.6236	
20942	8.2825	-4.6196	
20943	8.2828	-4.616	
20944	8.2832	-4.6129	
20945	8.2835	-4.6105	
20946	8.2839	-4.6085	
20947	8.2843	-4.6071	
20948	8.2847	-4.6061	
20949	8.2849	-4.6058	
20950	8.2851	-4.6054	
20951	8.2853	-4.6051	
20952	8.2856	-4.6048	
20953	8.2859	-4.6045	
20954	8.2863	-4.6042	
20955	8.2866	-4.6037	
20956	8.287	-4.603	
20957	8.2873	-4.602	
20958	8.2877	-4.6006	
20959	8.2881	-4.5985	
20960	8.2886	-4.5957	
